Date,ADD,MULT,Open_ATAN,High_ATAN,Low_ATAN,Close_ATAN,High_CEIL,Low_CEIL,Close_CEIL,High_FLOOR,Low_FLOOR,Close_FLOOR,High_LN,Low_LN,Close_LN,High_LOG10,Low_LOG10,Close_LOG10,High_SQRT,Low_SQRT,Close_SQRT,Open,Close_lag:1,Close_min_lag:1_win:3,Close_max_lag:1_win:3,Close_mean_lag:1_win:3,Close_min_lag:1_win:2,Close_max_lag:1_win:2,Close_mean_lag:1_win:2,High_lag:1,High_min_lag:1_win:2,High_max_lag:1_win:2,High_mean_lag:1_win:2,High,Low_lag:1,Low_min_lag:1_win:2,Low_max_lag:1_win:2,Low_mean_lag:1_win:2,Low,Close
2014-10-10,31.839500427246094,253.40090765383138,1.508666058396653,1.508816054538651,1.5072928663282292,1.5074635678906214,17.0,16.0,16.0,16.0,15.0,15.0,2.779657466885961,2.755315382896128,2.758014299944678,1.2071898994497439,1.1966182666949339,1.1977903914762338,4.014162502327574,3.965602076879792,3.9709571047877064,15.701000213623049,15.768500328063965,15.768500328063965,16.135000228881836,15.917500178019205,15.768500328063965,16.135000228881836,15.9517502784729,16.113500595092773,16.113500595092773,16.20549964904785,16.159500122070312,15.888500213623049,15.72599983215332,15.70699977874756,15.72599983215332,15.71649980545044,15.569000244140623,15.569499969482422
2014-10-13,31.457500457763672,247.3680637049256,1.5071920264166685,1.5079406328348077,1.5066542363936608,1.5066562894838906,16.0,16.0,16.0,15.0,15.0,15.0,2.765595590544818,2.7452817733887387,2.745313870332292,1.2010829041495796,1.1922607254523025,1.1922746649777738,3.986038160081141,3.9457572459720103,3.9458205698539337,15.493499755859377,15.569499969482422,15.569499969482422,16.135000228881836,15.824333508809408,15.569499969482422,15.768500328063965,15.669000148773193,15.888500213623049,15.888500213623049,16.113500595092773,16.00100040435791,15.65999984741211,15.569000244140623,15.569000244140623,15.72599983215332,15.647500038146973,15.173500061035156,15.322500228881836
2014-10-14,30.833499908447266,237.61700864051818,1.506342532094794,1.5070259507754935,1.5049871224662668,1.5056252497760387,16.0,16.0,16.0,15.0,15.0,15.0,2.751109680818858,2.7195504892949005,2.7293223513153797,1.1947917534902466,1.1810857707580638,1.1853296365114778,3.9572717682024456,3.8953177098967364,3.9143965344458698,15.399999618530272,15.322500228881836,15.322500228881836,15.768500328063965,15.553500175476074,15.322500228881836,15.569499969482422,15.446000099182129,15.65999984741211,15.65999984741211,15.888500213623049,15.774250030517578,15.612000465393066,15.173500061035156,15.173500061035156,15.569000244140623,15.37125015258789,15.287500381469728,15.415499687194824
2014-10-15,30.899500846862793,238.66846307020208,1.5059522976399526,1.506830421143866,1.5054764679308468,1.5060173150638658,16.0,16.0,16.0,15.0,15.0,15.0,2.748039879128326,2.727035525966339,2.735373476459499,1.1934585555555113,1.184336480881313,1.187957606770875,3.9512024075454635,3.9099233216867217,3.9262577204247333,15.217499732971191,15.415499687194824,15.322500228881836,15.569499969482422,15.435833295186361,15.322500228881836,15.415499687194824,15.36899995803833,15.612000465393066,15.612000465393066,15.65999984741211,15.636000156402588,15.395000457763672,15.287500381469728,15.173500061035156,15.287500381469728,15.230500221252441,14.954999923706056,15.298500061035156
2014-10-16,30.350000381469727,230.23223067131042,1.505176855768737,1.5059313000855654,1.5040284511543254,1.5055232998239676,16.0,15.0,16.0,15.0,14.0,15.0,2.7340428111110313,2.705045686980344,2.7277547883661626,1.1873797061527755,1.1747864151517542,1.1846488525725969,3.9236463216966526,3.8671694976695883,3.9113297049769606,14.691499710083008,15.298500061035156,15.298500061035156,15.415499687194824,15.345499992370605,15.298500061035156,15.415499687194824,15.35699987411499,15.395000457763672,15.395000457763672,15.612000465393066,15.50350046157837,15.340999603271484,14.954999923706056,14.954999923706056,15.287500381469728,15.121250152587892,14.691499710083008,15.142999649047852
2014-10-17,30.032499313354492,225.38229122384655,1.5028345838876616,1.5057036162116566,1.5028345838876616,1.5048549557764015,16.0,15.0,16.0,15.0,14.0,15.0,2.7305289570019675,2.6872690755183326,2.7175383557986517,1.185853658702996,1.1670661308868646,1.1802119122837902,3.9167588135180704,3.8329492183021427,3.8914007309769385,15.357500076293944,15.142999649047852,15.142999649047852,15.415499687194824,15.285666465759277,15.142999649047852,15.298500061035156,15.220749855041504,15.340999603271484,15.340999603271484,15.395000457763672,15.368000030517578,15.460000038146973,14.691499710083008,14.691499710083008,14.954999923706056,14.823249816894531,15.13599967956543,15.182000160217283
2014-10-20,30.595999717712402,234.0025556234741,1.5057733563412425,1.5062032572177149,1.5048245481546108,1.5050238615277718,16.0,16.0,16.0,15.0,15.0,15.0,2.7382560456267386,2.717075991139162,2.720110526147684,1.1892094906539115,1.1800111098635468,1.1813289916728902,3.9319206551184336,3.8905012118704487,3.896408623362966,15.147500038146973,15.182000160217283,15.142999649047852,15.298500061035156,15.207833290100098,15.142999649047852,15.182000160217283,15.162499904632568,15.460000038146973,15.340999603271484,15.460000038146973,15.400499820709229,15.326499938964844,15.13599967956543,14.691499710083008,15.13599967956543,14.913749694824219,15.10099983215332,15.310500144958496
2014-10-21,30.427499771118164,231.44547300580598,1.5048744905306608,1.5056422091765422,1.5046720890311436,1.50557431458352,16.0,16.0,16.0,15.0,15.0,15.0,2.729583352332301,2.714760955678714,2.7285388769974395,1.1854429878128978,1.179005702737664,1.1849893779384837,3.914907398517217,3.8860004930716774,3.9128634201769037,15.494999885559082,15.310500144958496,15.142999649047852,15.310500144958496,15.211833318074545,15.182000160217283,15.310500144958496,15.24625015258789,15.326499938964844,15.326499938964844,15.460000038146973,15.393249988555908,15.781999588012695,15.10099983215332,15.10099983215332,15.13599967956543,15.118499755859375,15.353500366210938,15.76650047302246
2014-10-22,31.135499954223633,242.30893645409378,1.5063487548460373,1.5075175955174174,1.5057564650590043,1.50745555610243,16.0,16.0,16.0,15.0,15.0,15.0,2.7588700239939574,2.7313434849234532,2.7578874659511228,1.1981620277088676,1.1862074036846535,1.197735308172715,3.972656490059604,3.918354293094352,3.970705286598649,15.771499633789062,15.76650047302246,15.182000160217283,15.76650047302246,15.41966692606608,15.310500144958496,15.76650047302246,15.538500308990479,15.781999588012695,15.326499938964844,15.781999588012695,15.55424976348877,15.949000358581545,15.353500366210938,15.10099983215332,15.353500366210938,15.227250099182129,15.631999969482422,15.648500442504885
2014-10-23,31.581000328063965,249.31477311862184,1.5074755798691728,1.5081784425413642,1.5069120361855475,1.5069792157737592,16.0,16.0,16.0,15.0,15.0,15.0,2.769396153823628,2.7493200933481767,2.750375094024994,1.2027334678096908,1.1940145455268463,1.1944727264991923,3.9936199567036352,3.9537324099491635,3.9558185553062066,15.670000076293944,15.648500442504885,15.310500144958496,15.76650047302246,15.575167020161947,15.648500442504885,15.76650047302246,15.707500457763672,15.949000358581545,15.781999588012695,15.949000358581545,15.86549997329712,15.84000015258789,15.631999969482422,15.353500366210938,15.631999969482422,15.49275016784668,15.56999969482422,15.659000396728516
2014-10-24,31.40999984741211,246.62879754180906,1.5070665374049603,1.5077486855428972,1.5066583424428723,1.5070218915970692,16.0,16.0,16.0,15.0,15.0,15.0,2.7625383960193535,2.745345966245664,2.7510458568988003,1.1997551814370655,1.192288604055843,1.1947640351139521,3.9799497675960547,3.94588389271963,3.957145485918924,14.220000267028809,15.659000396728516,15.648500442504885,15.76650047302246,15.691333770751953,15.648500442504885,15.659000396728516,15.6537504196167,15.84000015258789,15.84000015258789,15.949000358581545,15.894500255584717,14.690500259399414,15.56999969482422,15.56999969482422,15.631999969482422,15.60099983215332,14.199999809265137,14.352999687194824
2014-10-27,28.89050006866455,208.60510088148112,1.5005884230564654,1.5028299744170301,1.5004898617350224,1.501236885379235,15.0,15.0,15.0,14.0,14.0,14.0,2.6872010440238787,2.653241951175182,2.663958957795529,1.167036585184228,1.1522883385495988,1.156942675387336,3.832818839887872,3.7682887109754657,3.7885352957567684,14.28499984741211,14.352999687194824,14.352999687194824,15.659000396728516,15.22016684214274,14.352999687194824,15.659000396728516,15.00600004196167,14.690500259399414,14.690500259399414,15.84000015258789,15.265250205993652,14.520999908447266,14.199999809265137,14.199999809265137,15.56999969482422,14.884999752044678,14.25100040435791,14.498499870300291
2014-10-28,28.772000312805176,206.93877556696316,1.5009068413092137,1.5020391022625526,1.5007406462549393,1.5019327355569045,15.0,15.0,15.0,14.0,14.0,14.0,2.67559587124375,2.656827108065077,2.6740451868537916,1.161996522684284,1.1538453524036376,1.1613230690105518,3.810642978349883,3.7750497221040558,3.8076895711573298,14.48799991607666,14.498499870300291,14.352999687194824,15.659000396728516,14.836833318074545,14.352999687194824,14.498499870300291,14.425749778747559,14.520999908447266,14.520999908447266,14.690500259399414,14.60575008392334,14.899999618530272,14.25100040435791,14.199999809265137,14.25100040435791,14.225500106811523,14.48799991607666,14.779500007629396
2014-10-29,29.387999534606934,215.87119322280884,1.5018829855354126,1.5037827270395416,1.5018829855354126,1.503238008792067,15.0,15.0,15.0,14.0,14.0,14.0,2.701361187349418,2.6733207147885016,2.6932410859647167,1.1731862572934686,1.1610084347903031,1.169659742069598,3.860051763711242,3.806310538576255,3.844411529431962,14.955499649047852,14.779500007629396,14.352999687194824,14.779500007629396,14.54366652170817,14.498499870300291,14.779500007629396,14.638999938964844,14.899999618530272,14.520999908447266,14.899999618530272,14.71049976348877,14.98050022125244,14.48799991607666,14.25100040435791,14.48799991607666,14.369500160217285,14.653499603271484,14.706000328063965
2014-10-30,29.633999824523926,219.516754048931,1.5040306755220927,1.5041417689984384,1.5026588867580102,1.502901390633607,15.0,15.0,15.0,14.0,14.0,14.0,2.7067493701385246,2.684679187704993,2.688255596082201,1.1755263153462638,1.1659413569007828,1.167494571324037,3.87046511691456,3.8279889763779993,3.834840326280087,14.699000358581545,14.706000328063965,14.498499870300291,14.779500007629396,14.661333401997885,14.706000328063965,14.779500007629396,14.74275016784668,14.98050022125244,14.899999618530272,14.98050022125244,14.940249919891356,14.987000465393066,14.653499603271484,14.48799991607666,14.653499603271484,14.570749759674072,14.618000030517578,14.953499794006348
2014-10-31,29.605000495910645,219.0799732604828,1.5028691569969785,1.50417059328328,1.5024939296431017,1.5040217729170051,15.0,15.0,15.0,14.0,14.0,14.0,2.7071831897159755,2.6822536481458714,2.7049453723731167,1.1757147207948924,1.1648879584546183,1.1747428490713814,3.871304749744337,3.8233493210165324,3.866975535739313,15.25749969482422,14.953499794006348,14.706000328063965,14.953499794006348,14.813000043233236,14.706000328063965,14.953499794006348,14.829750061035156,14.987000465393066,14.98050022125244,14.987000465393066,14.983750343322754,15.28600025177002,14.618000030517578,14.618000030517578,14.653499603271484,14.635749816894531,15.074999809265137,15.27299976348877
2014-11-03,30.361000061035156,230.43645087985988,1.5053483961681868,1.5054700758248507,1.5045583768109665,1.505414627912258,16.0,16.0,16.0,15.0,15.0,15.0,2.7269373932913203,2.7130377299608535,2.7260865481027308,1.184293862402058,1.1782573153173233,1.1839243450316996,3.9097314807758883,3.882653707101,3.9080685464163456,15.312000274658203,15.27299976348877,14.706000328063965,15.27299976348877,14.977499961853027,14.953499794006348,15.27299976348877,15.113249778747559,15.28600025177002,14.987000465393066,15.28600025177002,15.136500358581543,15.400500297546388,15.074999809265137,14.618000030517578,15.074999809265137,14.846499919891357,15.161999702453612,15.28600025177002
2014-11-04,30.5625,233.5023809290351,1.5055806863363808,1.5059543998520446,1.50493735042204,1.5054700758248507,16.0,16.0,16.0,15.0,15.0,15.0,2.7343999957455587,2.7187922780096305,2.7269373932913203,1.1875348294685715,1.1807564837807543,1.184293862402058,3.924347117361866,3.893841252857339,3.9097314807758883,15.19950008392334,15.28600025177002,14.953499794006348,15.28600025177002,15.170833269755045,15.27299976348877,15.28600025177002,15.279500007629395,15.400500297546388,15.28600025177002,15.400500297546388,15.343250274658203,15.212499618530272,15.161999702453612,15.074999809265137,15.161999702453612,15.118499755859375,15.008500099182127,15.14050006866455
2014-11-05,30.2209997177124,228.31680203351965,1.505099370732657,1.5051553495494994,1.5042657528704717,1.50484410090039,16.0,16.0,16.0,15.0,15.0,15.0,2.722117433237574,2.7086167138823467,2.717373277098219,1.182200580347722,1.1763372924300224,1.1801402195151125,3.9003204507489215,3.874080548876356,3.8910795505443665,15.150500297546388,15.14050006866455,15.14050006866455,15.28600025177002,15.233166694641113,15.14050006866455,15.28600025177002,15.213250160217285,15.212499618530272,15.212499618530272,15.400500297546388,15.30649995803833,15.199999809265137,15.008500099182127,15.008500099182127,15.161999702453612,15.08524990081787,14.708000183105469,14.826000213623049
2014-11-06,29.907999992370605,223.56159997787472,1.5048875072806824,1.5051015244204407,1.5029105940076737,1.5034492572995113,16.0,15.0,15.0,15.0,14.0,14.0,2.721295415303884,2.6883915758884047,2.696382410643205,1.181843582495095,1.1675536266035214,1.171024002043332,3.8987177134623554,3.835101065566,3.8504545463650195,14.834500312805176,14.826000213623049,14.826000213623049,15.28600025177002,15.084166844685873,14.826000213623049,15.14050006866455,14.983250141143799,15.199999809265137,15.199999809265137,15.212499618530272,15.206249713897705,14.850000381469728,14.708000183105469,14.708000183105469,15.008500099182127,14.858250141143799,14.614500045776367,14.83199977874756
2014-11-07,29.464500427246094,217.02533125476842,1.5034877303752032,1.5035577737800863,1.5024776229427963,1.50347641703688,15.0,15.0,15.0,14.0,14.0,14.0,2.6979998909369054,2.6820141896836254,2.6967869939062634,1.1717264648094734,1.1647839629658199,1.1711997103219487,3.8535698230951687,3.822891581744945,3.8512335398866115,14.890999794006348,14.83199977874756,14.826000213623049,15.14050006866455,14.932833353678388,14.826000213623049,14.83199977874756,14.828999996185305,14.850000381469728,14.850000381469728,15.199999809265137,15.025000095367432,14.999500274658203,14.614500045776367,14.614500045776367,14.708000183105469,14.661250114440918,14.814499855041504,14.993000030517578
2014-11-10,29.814000129699707,222.21009464461895,1.5037423466086726,1.5042259517716523,1.5033971345196817,1.5041971753059051,15.0,15.0,15.0,14.0,14.0,14.0,2.708016885524466,2.695606421092962,2.7075834275482213,1.1760767902841056,1.1706869940636468,1.1758885418768854,3.8729188314058693,3.848960879905316,3.8720795485782027,15.0,14.993000030517578,14.826000213623049,14.993000030517578,14.883666674296064,14.83199977874756,14.993000030517578,14.912499904632568,14.999500274658203,14.850000381469728,14.999500274658203,14.924750328063965,15.289999961853027,14.814499855041504,14.614500045776367,14.814499855041504,14.714499950408936,15.0,15.255499839782717
2014-11-11,30.289999961853027,229.3499994277954,1.5042281630190728,1.5054871159574725,1.5042281630190728,1.505339841033292,16.0,15.0,16.0,15.0,15.0,15.0,2.727199017446074,2.70805020110221,2.7249400832682142,1.1844074843288002,1.1760912590556813,1.183426441680373,3.910242954325604,3.872983346207417,3.9058289568006836,15.29699993133545,15.255499839782717,14.83199977874756,15.255499839782717,15.026833216349283,14.993000030517578,15.255499839782717,15.124249935150146,15.289999961853027,14.999500274658203,15.289999961853027,15.144750118255615,15.619000434875488,15.0,14.814499855041504,15.0,14.907249927520752,15.182499885559082,15.600500106811523
2014-11-12,30.80150032043457,237.13547231504435,1.5055169168679157,1.506859010670242,1.5050260201618837,1.5067833954937215,16.0,16.0,16.0,15.0,15.0,15.0,2.748488149718308,2.720143441251907,2.7473029718705844,1.1936532369991397,1.1813432865210256,1.1931385207997995,3.95208811071761,3.8964727492386086,3.949746840850882,15.537500381469728,15.600500106811523,14.993000030517578,15.600500106811523,15.282999992370605,15.255499839782717,15.600500106811523,15.42799997329712,15.619000434875488,15.289999961853027,15.619000434875488,15.454500198364258,15.628999710083008,15.182499885559082,15.0,15.182499885559082,15.091249942779541,15.439499855041504,15.575499534606934
2014-11-13,31.06849956512451,241.3039387582703,1.5065245557496796,1.5068998058299068,1.5061177309805365,1.506680928077834,16.0,16.0,16.0,15.0,15.0,15.0,2.7491281443101174,2.7369291512637792,2.745699137007151,1.1939311831188106,1.1886332277540097,1.1924419841687264,3.9533529705912938,3.929312898592005,3.946580739653876,15.600000381469728,15.575499534606934,15.255499839782717,15.600500106811523,15.477166493733725,15.575499534606934,15.600500106811523,15.587999820709229,15.628999710083008,15.619000434875488,15.628999710083008,15.624000072479248,15.89449977874756,15.439499855041504,15.182499885559082,15.439499855041504,15.310999870300293,15.575499534606934,15.824000358581545
